"SEQN","INQ020","INQ012","INQ030","INQ060","INQ080","INQ090","INQ132","INQ140","INQ150","IND235","INDFMMPI","INDFMMPC","INQ244","IND247"
60001,1,2,2,2,2,2,2,2,1,5,0.73,1,2,1
60002,,,,,,,,,,,,,,
60003,1,2,2,2,2,2,2,2,2,5,0.93,1,2,1
60004,1,2,2,2,2,2,2,2,1,6,2.06,3,1,
60005,1,1,2,2,2,2,2,1,2,12,5,3,,
60006,1,2,2,2,2,2,2,2,1,8,2.18,3,,
60007,1,2,1,2,2,1,2,2,2,6,1.36,2,2,1
60008,1,2,2,2,2,2,2,2,2,77,,1,2,77
60009,1,2,2,2,2,2,2,1,2,2,0.78,1,1,
60010,1,2,2,2,2,2,2,2,2,10,2.79,3,,
60011,1,2,1,2,2,2,2,1,2,8,3.13,3,,
60012,1,2,2,2,2,2,2,1,2,11,3.49,3,,
60013,1,2,2,2,2,2,2,1,2,10,2.44,3,,
60014,1,1,1,1,1,2,2,2,2,11,4.26,3,,
60015,1,2,2,2,2,2,2,2,2,3,1.33,2,,
60016,1,2,2,2,2,2,2,1,2,11,4.52,3,,
60017,1,2,2,2,2,2,2,2,2,10,3.27,3,,
60018,1,2,2,2,2,2,2,2,2,1,0.25,1,2,1
60019,1,1,2,2,2,2,2,1,2,12,5,3,,
60020,1,2,2,2,2,2,2,2,2,,,,,
60021,1,2,2,2,2,2,2,2,1,5,1.09,1,2,1
60022,1,2,2,2,2,2,2,2,2,6,1.16,1,2,1
60023,1,2,2,2,2,2,2,2,2,9,2.33,3,,
60024,2,2,2,2,2,2,2,2,1,2,0.66,1,2,77
60025,2,2,1,1,2,1,2,2,1,4,0.42,1,2,1
60026,1,2,2,2,2,2,2,2,2,3,0.37,1,2,1
60027,1,1,1,2,2,2,2,2,2,3,0.54,1,2,3
60028,,,,,,,,,,,,,,
60029,1,2,2,2,2,2,2,2,2,3,0.65,1,2,1
60030,2,2,1,2,1,2,2,1,2,7,3.32,3,,
60031,1,2,2,2,2,2,2,2,2,6,1.41,2,2,1
60032,1,2,2,2,2,2,2,2,1,3,0.54,1,2,1
60033,1,2,2,2,2,2,2,2,2,6,0.81,1,2,1
60034,2,1,2,2,2,2,2,2,1,,,,,
60035,1,2,2,2,2,2,2,1,2,99,,3,,
60036,1,1,1,1,2,2,2,1,2,7,2.88,3,,
60037,2,2,1,1,2,2,2,2,2,2,0.66,1,2,1
60038,1,1,2,2,2,2,2,1,1,9,2.61,3,,
60039,2,2,1,2,1,2,2,1,2,7,2.47,3,,
60040,1,2,2,2,2,2,2,2,2,3,0.44,1,2,1
60041,1,1,2,2,2,2,2,2,2,8,1.63,2,2,1
60042,1,2,2,2,2,2,2,1,2,9,1.17,1,1,
60043,1,2,2,2,2,2,2,1,1,77,,3,1,
60044,2,2,1,2,2,1,2,2,2,77,,1,7,
60045,1,2,2,2,2,2,2,2,2,99,,2,2,1
60046,1,2,2,2,2,2,2,2,2,8,1.36,2,2,1
60047,1,2,2,2,2,2,2,2,2,9,2.33,3,,
60048,1,2,2,2,2,2,2,2,2,8,2.18,3,,
60049,1,2,2,1,2,2,2,2,1,4,1.15,1,2,1
60050,1,2,2,2,2,2,2,1,2,12,5,3,,
60051,1,2,2,2,2,2,2,2,2,3,0.59,1,2,1
60052,1,2,2,2,2,2,2,2,2,4,1.05,1,2,1
60053,1,2,2,2,2,2,2,2,2,9,1.8,2,,
60054,1,2,2,2,2,2,2,1,2,12,5,3,,
60055,1,2,2,2,2,2,2,2,2,6,1.02,1,2,1
60056,2,2,2,2,2,2,2,2,1,3,0.52,1,2,1
60057,1,2,1,2,2,2,2,2,2,99,,3,,
60058,1,1,2,2,2,2,2,2,1,11,5,3,,
60059,1,2,1,2,2,1,2,2,1,6,1.16,1,2,1
60060,1,1,2,2,2,2,2,2,2,12,5,3,,
60061,1,2,2,2,2,2,2,2,2,2,0.4,1,2,1
60062,1,2,2,2,2,2,1,2,2,4,0.92,1,2,1
60063,1,2,1,2,2,2,2,2,2,4,1.39,2,2,1
60064,1,2,2,1,2,2,2,2,2,5,0.75,1,,
60065,1,2,2,2,2,2,2,2,2,5,1.25,1,2,1
60066,1,2,2,2,2,2,2,2,1,10,4.94,3,,
60067,1,2,2,2,2,2,1,2,1,10,1.42,2,2,1
60068,1,1,2,2,2,2,2,2,2,5,0.73,1,2,1
60069,1,1,2,2,2,2,2,2,2,,,,,
60070,1,2,2,2,2,2,2,2,2,4,0.74,1,2,1
60071,1,2,2,2,2,2,2,2,2,4,1.24,1,2,1
60072,2,2,1,2,1,2,2,2,2,5,2.13,3,,
60073,1,2,1,2,2,2,2,2,1,5,2.11,3,,
60074,1,2,2,2,2,2,2,2,2,11,2.84,3,,
60075,1,2,2,2,2,2,1,2,2,5,0.93,1,2,1
60076,1,1,2,2,2,2,2,2,2,4,0.71,1,2,1
60077,2,1,2,2,2,2,2,2,2,5,1.09,1,2,1
60078,1,2,2,2,2,2,2,2,2,8,2.45,3,2,5
60079,1,2,2,2,2,2,2,2,2,99,,9,2,99
60080,1,1,2,2,2,2,2,1,2,7,1.08,1,7,
60081,1,2,2,2,2,2,2,2,2,9,4.12,3,,
60082,1,2,2,2,2,2,2,2,2,12,3.66,3,,
60083,1,2,2,2,2,2,2,1,1,3,0.65,1,2,1
60084,1,2,2,2,2,2,2,2,2,3,0.65,1,,
60085,2,1,2,2,2,2,2,2,1,3,0.45,1,2,1
60086,1,2,1,2,2,2,2,2,2,5,1.65,2,,
60087,1,1,2,2,2,2,2,2,1,,,,,
60088,1,2,2,2,2,2,2,2,2,4,1.77,2,,
60089,1,2,2,2,2,2,2,2,2,6,1.36,2,1,
60090,1,2,2,2,2,2,2,2,2,6,1.36,2,2,1
60091,1,2,2,2,2,2,2,2,2,77,,3,2,1
60092,1,2,2,2,2,2,2,2,2,3,0.49,1,2,1
60093,1,2,2,2,2,2,2,2,1,9,2.14,3,,
60094,2,2,1,1,1,2,2,1,2,5,1.66,2,1,
60095,1,2,2,2,1,2,2,1,2,5,1.65,2,,
60096,1,2,2,2,1,2,2,1,2,11,4.59,3,,
60097,1,2,1,2,1,2,2,2,2,6,1.36,2,2,1
60098,1,2,2,2,2,2,2,2,1,2,0.84,1,2,1
60099,1,1,2,2,2,2,2,2,2,6,1.64,2,2,3
60100,1,2,2,2,2,2,2,2,2,3,0.54,1,2,1
60101,1,2,2,2,2,2,2,2,2,99,,1,2,1
60102,1,1,2,2,2,2,2,2,2,11,4.39,3,,
60103,1,2,2,2,2,2,2,2,2,5,1.18,1,2,1
60104,1,1,2,2,2,2,2,2,2,4,0.52,1,2,1
60105,1,2,1,2,2,2,2,2,1,99,,1,2,99
60106,1,2,2,2,2,2,2,2,2,,,,,
60107,1,2,2,2,2,2,2,2,2,12,5,3,2,1
60108,1,1,1,1,2,2,2,2,2,7,2.47,3,,
60109,1,2,2,2,2,2,2,2,2,3,0.99,1,2,1
60110,1,2,2,2,2,2,2,2,2,8,2.09,3,,
60111,1,2,2,2,2,2,2,2,2,5,2.22,3,,
60112,1,2,2,2,2,2,2,1,2,9,5,3,,
60113,2,1,2,2,2,2,2,2,1,4,0.7,1,2,1
60114,2,2,2,2,2,2,1,2,1,3,0.63,1,2,1
60115,1,2,2,2,2,1,2,2,2,2,0.24,1,2,1
60116,2,2,1,2,2,1,2,2,2,2,0.66,1,2,1
60117,1,2,2,2,2,2,2,2,1,3,0.93,1,2,1
60118,1,1,2,2,2,2,2,2,1,4,1.05,1,2,1
60119,2,2,1,2,2,2,2,2,2,99,,1,2,1
60120,9,9,9,9,9,9,9,9,9,,,,,
60121,1,2,2,2,2,2,1,2,2,3,0.56,1,2,1
60122,1,2,2,2,2,2,2,2,2,12,4.19,3,,
60123,1,2,2,2,2,2,2,2,2,3,0.43,1,2,1
60124,1,1,2,2,2,2,2,2,2,7,3.21,3,,
60125,2,2,1,2,1,2,2,1,2,99,,3,,
60126,1,2,2,2,2,2,2,2,2,7,0.75,1,2,1
60127,1,2,2,2,2,2,2,2,1,6,1.64,2,,
60128,1,2,2,2,2,2,2,1,2,12,5,3,,
60129,1,2,2,2,2,2,2,2,2,5,1.09,1,2,1
60130,1,2,2,2,2,2,2,2,2,7,0.75,1,2,1
60131,1,2,1,1,1,1,1,2,2,10,2.56,3,2,1
60132,1,2,2,1,2,2,2,2,2,6,1.02,1,2,1
60133,1,2,2,2,2,2,2,2,2,11,4.59,3,,
60134,1,1,2,2,2,2,2,2,2,3,0.66,1,2,1
60135,1,2,1,1,1,2,2,2,2,11,3.81,3,,
60136,2,2,2,2,2,2,2,1,1,99,,1,1,
60137,1,2,2,2,2,2,2,2,2,3,0.79,1,2,1
60138,1,2,2,2,2,1,2,2,2,6,1.16,1,2,1
60139,1,2,2,2,2,2,2,1,2,12,3.25,3,,
60140,1,1,2,2,2,2,2,2,1,1,0.03,1,2,1
60141,1,2,2,2,2,1,2,2,1,4,0.83,1,2,1
60142,2,2,1,2,2,2,2,2,2,3,0.95,1,2,3
60143,1,2,2,2,2,2,2,2,2,9,2.72,3,,
60144,1,2,2,2,2,2,2,2,2,8,3.29,3,,
60145,2,1,1,2,2,2,2,1,2,99,,3,1,
60146,2,2,1,2,1,2,2,2,2,6,2.06,3,2,4
60147,1,2,2,2,2,2,2,2,2,4,1.05,1,2,1
60148,1,2,2,2,2,2,2,2,2,12,5,3,,
60149,1,2,2,2,2,2,2,2,2,5,1.09,1,,
60150,1,1,2,2,2,2,2,2,2,8,1.86,3,2,1
60151,2,2,1,2,2,1,2,1,2,9,2.72,3,,
60152,1,2,2,2,2,2,2,1,2,12,5,3,,
60153,1,2,2,2,2,2,2,1,2,3,0.37,1,2,1
60154,2,2,1,2,2,2,2,2,2,8,3.29,3,,
60155,1,2,2,2,2,2,2,2,1,5,1.31,2,,
60156,2,1,2,2,2,2,2,2,2,12,5,3,,
60157,1,2,2,2,2,2,2,2,2,2,0.52,1,2,1
60158,1,2,2,2,2,2,2,2,2,12,5,3,,
60159,1,2,1,2,2,2,2,2,2,12,5,3,,
60160,1,2,1,1,2,2,2,1,2,12,5,3,,
60161,1,2,2,2,2,2,2,2,2,7,1.39,2,2,1
60162,9,1,2,2,2,2,2,2,2,,,,,
60163,2,2,1,2,2,2,2,2,2,6,2.76,3,,
60164,1,1,2,2,2,2,2,2,2,99,,9,9,
60165,2,2,1,2,2,1,2,2,2,4,0.7,1,2,1
60166,1,2,2,2,1,2,2,1,2,7,2.47,3,1,
60167,2,2,1,1,1,2,2,2,2,3,1.24,1,2,1
60168,1,2,2,2,2,2,2,2,2,3,0.42,1,2,1
60169,1,2,2,2,2,2,2,2,2,5,0.93,1,2,1
60170,2,2,1,2,1,2,2,1,2,4,1.15,1,1,
60171,1,2,2,2,2,2,2,2,2,12,4.19,3,,
60172,1,1,2,2,2,2,2,2,2,4,0.74,1,2,1
60173,1,2,1,2,2,2,2,2,2,7,2.47,3,,
60174,1,2,2,2,2,2,2,2,2,,,,,
60175,1,2,2,2,2,2,2,1,2,11,3.49,3,,
60176,1,1,2,2,2,2,2,2,1,9,2.42,3,,
60177,1,2,2,2,2,1,2,2,1,3,0.41,1,2,1
60178,1,1,2,2,2,2,2,2,2,3,0.74,1,2,1
60179,1,1,1,2,1,2,2,2,2,5,1.03,1,2,1
60180,1,2,2,2,2,2,2,2,2,4,0.92,1,2,1
60181,1,2,2,2,2,2,2,1,1,9,2.72,3,,
60182,1,2,2,2,2,2,2,2,2,9,2.33,3,,
60183,1,2,1,2,2,2,2,2,2,11,5,3,,
60184,2,1,1,2,2,2,2,2,2,8,3.29,3,,
60185,1,2,1,2,2,1,2,2,1,3,0.79,1,2,1
60186,1,2,2,2,2,2,2,2,2,3,1.33,2,,
60187,2,1,1,1,1,2,2,1,2,8,3.46,3,,
60188,1,2,2,2,2,2,2,2,2,11,3.02,3,,
60189,1,2,2,2,2,2,2,2,2,4,0.74,1,2,1
60190,9,9,9,9,9,9,9,9,9,,,,,
60191,1,1,2,2,2,2,2,2,2,11,2.31,3,,
60192,2,2,2,2,1,2,2,2,2,77,,3,1,
60193,1,2,2,2,2,2,2,2,1,7,1.63,2,,
60194,2,2,2,2,2,1,2,2,2,2,0.42,1,2,1
60195,1,1,1,2,1,2,2,1,2,7,2.47,3,,
60196,1,2,2,2,2,2,2,1,2,11,4.3,3,,
60197,1,2,2,2,2,2,2,2,2,77,,1,2,1
60198,1,1,2,1,1,2,2,1,2,6,1.73,2,,
60199,1,2,2,2,2,2,2,2,2,4,0.85,1,2,1
60200,1,1,2,2,2,2,2,1,1,7,1.4,2,1,
60201,2,2,1,2,2,2,2,1,2,9,4.12,3,,
60202,1,2,2,2,2,2,2,2,2,7,2.29,3,1,
60203,1,2,2,2,2,2,2,2,2,6,0.89,1,2,1
60204,1,2,2,2,2,2,2,2,1,6,1.36,2,2,1
60205,1,2,2,2,2,2,2,2,2,10,3.27,3,,
60206,1,2,2,2,2,2,2,1,2,77,,7,7,
60207,2,2,2,2,2,1,2,2,2,2,0.21,1,2,1
60208,1,2,2,2,2,2,1,2,2,99,,9,2,1
60209,1,1,2,2,2,2,2,1,2,8,2.45,3,,
60210,1,2,2,2,2,2,2,2,2,9,3.95,3,,
60211,1,2,2,2,2,2,2,2,1,10,3.93,3,,
60212,1,2,2,2,2,2,2,2,2,3,0.56,1,2,1
60213,1,2,2,2,2,2,2,2,1,5,0.93,1,2,1
60214,1,2,2,2,2,2,2,2,2,10,5,3,,
60215,2,1,1,2,2,2,2,1,1,3,1.1,1,1,
60216,1,2,2,2,2,2,2,2,2,7,1.97,3,,
60217,1,2,2,2,2,2,2,1,1,10,4.78,3,,
60218,1,2,1,2,1,2,2,1,2,7,1.63,2,,
60219,1,2,2,2,2,2,2,1,2,9,3.95,3,,
60220,2,2,2,2,1,2,2,1,2,7,3.32,3,,
60221,1,2,2,1,1,2,2,2,1,9,2.72,3,,
60222,1,2,2,2,2,2,2,2,1,6,1.14,1,2,4
60223,1,2,2,2,1,2,2,1,2,11,5,3,,
60224,1,2,2,2,2,2,2,2,2,9,2.72,3,,
60225,1,2,2,2,2,2,2,2,2,1,0.1,1,2,1
60226,2,2,2,2,2,2,1,2,2,1,0.23,1,2,1
60227,1,2,2,2,2,2,2,2,2,,,,,
60228,2,2,2,2,2,1,1,2,2,5,0.91,1,2,1
60229,1,2,2,2,2,2,2,1,1,7,1.4,2,,
60230,1,2,2,2,2,2,2,2,2,3,0.54,1,2,1
60231,1,2,1,2,2,2,2,1,2,6,1.73,2,,
60232,2,2,1,1,2,2,2,1,2,6,1.89,3,2,3
60233,2,2,2,2,2,2,2,1,1,6,2.99,3,1,
60234,1,2,2,2,2,2,2,2,2,4,0.54,1,2,1
60235,1,2,2,2,2,2,2,2,2,8,1.63,2,,
60236,1,1,2,2,2,2,2,2,2,77,,3,2,1
60237,1,1,1,2,2,1,2,2,1,9,2.33,3,2,1
60238,2,2,1,2,1,2,2,1,1,10,4.78,3,,
60239,1,2,2,2,2,2,2,2,2,4,0.7,1,2,1
60240,1,2,2,2,2,2,2,2,2,8,2.18,3,,
60241,2,2,2,1,1,1,2,2,2,2,0.54,1,2,1
60242,1,2,1,2,2,2,2,1,2,12,5,3,,
60243,1,2,2,2,2,2,2,1,2,10,2.7,3,,
60244,1,2,2,2,2,2,2,2,2,4,0.58,1,2,1
60245,1,2,2,2,2,2,2,2,2,10,2.79,3,2,3
60246,2,2,2,2,2,1,2,2,2,4,0.84,1,2,1
60247,1,2,2,2,2,2,2,2,2,6,2.44,3,,
60248,1,2,2,2,2,2,1,2,2,4,0.61,1,2,1
60249,2,2,1,2,2,2,2,1,2,4,1.66,2,,
60250,1,2,2,2,2,2,2,2,2,11,3.26,3,,
60251,1,2,2,2,2,2,2,2,2,5,2.22,3,,
60252,1,1,2,2,2,2,2,2,2,5,1.65,2,,
60253,1,1,2,2,2,2,2,2,1,5,2.22,3,,
60254,1,2,2,2,2,2,2,2,2,3,0.89,1,2,1
60255,1,2,2,2,2,2,2,2,2,9,2.33,3,,
60256,1,2,2,2,2,2,2,2,1,9,3.15,3,,
60257,1,2,2,2,2,2,2,2,2,4,0.82,1,2,2
60258,1,2,2,2,2,2,2,2,2,9,3.28,3,,
60259,1,2,2,1,2,2,2,2,1,10,3.54,3,,
60260,1,1,2,2,2,2,2,1,2,12,5,3,,
60261,1,1,2,2,2,2,2,1,2,99,,3,,
60262,1,2,2,2,2,2,2,2,1,3,0.54,1,2,1
60263,1,2,2,2,2,2,2,1,2,12,5,3,,
60264,1,2,1,2,2,2,2,1,2,99,,3,1,
60265,2,2,1,2,2,2,2,1,2,5,1.65,2,1,
60266,1,2,2,2,2,2,2,1,2,12,3.25,3,,
60267,1,2,2,2,2,2,2,2,2,1,0,1,2,1
60268,1,2,2,2,2,2,2,1,2,12,5,3,,
60269,2,2,1,2,2,2,2,2,2,99,,1,2,1
60270,2,2,1,2,2,2,2,2,2,4,1.15,1,2,1
60271,1,1,2,2,2,2,2,2,2,8,1.44,2,,
60272,1,1,2,2,2,2,2,1,2,7,2.36,3,2,6
60273,1,2,1,1,1,2,2,2,2,8,1.3,1,2,3
60274,1,2,1,2,2,2,2,2,2,6,2.07,3,2,1
60275,1,2,2,2,2,2,2,2,2,9,2.72,3,,
60276,1,2,2,1,2,2,2,1,2,12,5,3,,
60277,1,2,2,2,2,2,2,2,1,4,0.57,1,2,1
60278,1,2,2,2,2,2,2,2,2,5,1.03,1,2,1
60279,1,1,2,2,2,2,2,1,2,10,3.82,3,,
60280,,,,,,,,,,,,,,
60281,1,2,1,2,2,1,2,2,2,11,4.03,3,,
60282,1,2,2,2,2,2,2,1,2,9,3.95,3,,
60283,2,2,1,2,1,2,2,2,2,5,1.4,2,1,
60284,1,2,2,2,2,2,2,2,2,3,0.29,1,,
60285,1,1,2,2,2,2,2,2,2,6,0.87,1,2,1
60286,1,2,2,2,2,2,2,2,2,5,1.25,1,2,1
60287,1,2,2,2,2,2,2,2,2,5,1.09,1,2,1
60288,2,1,2,2,2,2,2,2,2,3,0.44,1,2,1
60289,1,2,2,2,2,2,2,2,1,11,2.64,3,,
60290,1,1,2,2,2,2,2,1,1,12,5,3,,
60291,1,2,2,2,2,2,2,1,2,99,,3,1,
60292,1,2,2,2,2,2,2,1,1,4,0.82,1,2,1
60293,2,1,1,2,1,2,2,1,1,7,3.32,3,,
60294,1,2,2,2,2,2,2,2,2,3,1.22,1,,
60295,1,2,2,2,2,2,2,1,2,77,,3,1,
60296,1,2,2,2,2,2,2,1,2,12,5,3,,
60297,1,1,2,2,2,2,2,2,2,10,2.56,3,,
60298,1,2,2,2,2,2,2,2,2,2,0.85,1,2,1
60299,1,2,2,2,2,2,2,1,1,9,2.72,3,,
60300,1,1,2,2,2,2,2,2,2,99,,3,2,1
60301,1,2,2,2,2,2,2,1,2,9,4.12,3,,
60302,1,2,2,2,2,2,2,2,2,9,5,3,,
60303,2,2,2,2,2,2,1,2,2,2,0.31,1,2,1
60304,1,2,1,2,2,2,2,2,2,1,0,1,2,1
60305,2,2,2,2,2,2,2,1,1,3,0.82,1,2,1
60306,1,1,2,2,2,2,2,1,2,12,5,3,,
60307,1,2,2,2,2,2,2,2,2,12,4.65,3,2,99
60308,2,2,1,2,2,2,2,1,1,5,1.56,2,2,3
60309,1,1,2,2,2,2,2,2,2,6,1.64,2,2,2
60310,1,2,1,2,2,2,2,2,2,4,1.05,1,2,1
60311,2,1,2,2,2,2,2,2,2,,,,,
60312,1,1,2,2,2,2,2,1,2,12,5,3,,
60313,1,2,2,2,2,2,2,1,2,10,2.79,3,,
60314,1,1,2,2,2,2,2,2,1,4,1.05,1,2,1
60315,1,2,2,2,2,2,2,2,2,8,3.54,3,,
60316,2,2,1,2,1,2,2,1,2,6,1.73,2,,
60317,1,2,2,2,2,1,2,2,2,10,1.85,2,2,1
60318,1,2,2,2,2,2,2,2,1,8,1.77,2,,
60319,1,2,2,2,2,2,2,1,2,12,4.06,3,,
60320,1,2,2,2,2,2,2,2,2,10,4.94,3,,
60321,1,2,2,2,2,2,2,1,2,11,3.81,3,,
60322,1,2,1,2,2,1,2,2,2,2,0.38,1,2,1
60323,1,2,2,2,2,2,2,2,2,11,4.98,3,,
60324,1,2,2,2,2,2,2,1,2,77,,3,,
60325,1,2,2,2,2,2,2,2,2,,,,,
60326,2,2,1,2,1,2,2,2,2,3,1.02,1,2,1
60327,1,2,2,2,2,2,2,2,2,5,0.81,1,2,1
60328,1,2,2,2,2,2,2,2,2,99,,2,2,1
60329,1,2,2,2,2,2,2,2,2,7,1.22,1,2,1
60330,1,2,2,2,2,2,2,2,2,3,0.66,1,2,1
60331,1,2,1,2,2,2,2,2,2,12,5,3,1,
60332,2,2,1,1,2,2,2,2,2,4,1.24,1,2,1
60333,1,2,2,2,2,2,2,2,2,5,0.98,1,2,1
60334,1,2,2,2,2,2,2,2,1,7,1.74,2,,
60335,1,1,2,2,2,2,2,2,2,9,2.37,3,,
60336,1,2,2,2,2,2,2,1,2,12,3.96,3,,
60337,1,1,2,2,2,2,2,1,2,3,0.82,1,,
60338,1,2,2,2,2,1,2,2,2,5,0.81,1,2,1
60339,1,1,2,2,2,2,2,2,1,8,2.62,3,2,1
60340,1,2,2,2,2,2,2,2,2,6,1.14,1,,
60341,1,2,2,2,2,2,2,2,2,11,3.26,3,,
60342,1,2,2,2,2,2,2,2,2,7,2.1,3,,
60343,7,7,7,7,7,7,7,7,7,,,,,
60344,1,2,2,2,2,2,2,2,2,7,2.39,3,2,1
60345,2,2,1,1,1,2,2,2,2,6,1.44,2,1,
60346,1,2,1,1,2,2,2,2,1,10,3.27,3,,
60347,1,2,2,2,2,2,2,1,2,12,5,3,,
60348,1,2,2,2,2,2,2,2,2,6,1.16,1,2,1
60349,1,2,2,2,2,2,2,2,1,99,,2,2,1
60350,2,2,1,2,1,2,2,1,2,4,1.39,2,1,
60351,2,2,2,2,1,2,2,2,2,5,1.4,2,2,1
60352,1,2,1,1,2,2,2,2,2,6,1.7,2,2,1
60353,1,2,2,2,2,2,2,2,2,4,1.66,2,1,
60354,1,2,2,1,2,2,2,1,1,12,4.19,3,,
60355,1,2,2,2,2,2,2,2,2,8,2.56,3,,
60356,1,2,2,2,2,2,2,1,1,99,,2,1,
60357,2,2,1,2,2,2,2,2,2,3,0.93,1,2,1
60358,2,2,2,2,2,1,2,2,2,5,0.68,1,2,1
60359,1,1,2,1,2,2,2,2,2,4,1.44,2,2,1
60360,1,2,1,2,2,2,2,2,2,7,2.88,3,2,1
60361,2,2,1,1,2,2,2,2,2,5,1.31,2,2,3
60362,1,2,2,2,2,2,2,2,2,99,,1,2,1
60363,1,2,2,2,2,2,2,2,2,9,3.28,3,,
60364,1,2,1,2,1,2,2,2,2,11,3.54,3,,
60365,1,1,2,2,2,2,2,2,2,99,,2,2,3
60366,,,,,,,,,,,,,,
60367,1,2,2,2,2,2,2,1,2,12,5,3,,
60368,1,2,2,2,2,2,2,2,2,3,0.54,1,2,1
60369,1,2,2,2,2,2,2,1,2,3,0.82,1,,
60370,7,7,7,7,7,7,7,7,7,,,,,
60371,2,2,1,2,2,2,2,2,2,,,,,
60372,1,2,2,2,2,2,2,2,2,8,2.88,3,,
60373,1,1,2,2,2,2,2,2,2,5,0.93,1,2,1
60374,2,1,1,2,2,2,2,1,2,5,2.22,3,,
60375,1,2,2,2,2,2,2,2,2,99,,1,2,2
60376,2,2,1,2,1,2,2,1,1,8,3.54,3,1,
60377,1,1,2,2,1,2,2,1,2,12,5,3,,
60378,1,2,2,2,2,2,2,2,2,5,0.59,1,2,1
60379,1,2,2,2,2,1,2,2,2,6,1.2,1,2,1
60380,1,2,2,2,2,2,2,2,2,3,0.99,1,2,1
60381,1,2,2,2,2,2,2,1,2,7,1.74,2,,
60382,1,2,2,2,2,2,2,2,2,4,0.92,1,2,1
60383,1,1,2,2,2,2,2,2,2,2,0.66,1,2,1
60384,1,2,1,2,2,2,2,2,2,,,,,
60385,1,2,1,2,2,1,2,2,2,,,,,
60386,1,1,2,2,2,2,2,1,2,12,5,3,,
60387,1,2,2,2,2,2,2,2,2,4,0.54,1,2,1
60388,1,2,2,2,2,2,2,2,2,6,1.64,2,,
60389,1,2,2,2,2,2,2,2,2,5,1.65,2,2,2
60390,2,1,2,2,2,2,1,2,2,6,0.98,1,7,
60391,1,2,2,2,2,2,2,1,2,12,5,3,,
60392,1,2,2,2,2,2,2,1,1,3,0.65,1,2,4
60393,1,2,2,2,2,2,2,2,2,11,4.08,3,,
60394,2,2,1,2,2,2,2,2,1,2,0.72,1,2,1
60395,1,2,2,2,2,2,2,2,2,1,0,1,2,1
60396,1,2,2,2,2,2,2,2,2,7,1.4,2,2,1
60397,1,2,2,2,2,2,2,2,2,,,,,
60398,1,2,2,2,2,2,2,2,2,9,3.01,3,,
60399,1,2,2,2,2,2,2,2,1,99,,2,2,1
60400,1,2,1,2,2,2,2,2,2,10,3.27,3,,
60401,1,2,2,2,2,2,2,2,2,12,5,3,2,1
60402,1,2,2,2,2,2,2,2,2,,,,,
60403,2,2,2,2,2,2,1,2,2,2,0.31,1,2,1
60404,1,2,2,2,2,2,2,2,2,4,0.76,1,2,1
60405,1,2,2,2,2,2,2,2,2,6,1.3,1,2,1
60406,1,2,2,2,2,2,2,2,2,8,2.18,3,,
60407,2,1,1,2,2,2,2,2,2,3,1,1,1,
60408,2,2,1,1,1,2,2,1,2,4,1.66,2,1,
60409,1,2,2,2,2,2,2,2,2,7,0.97,1,2,1
60410,2,2,1,2,1,2,2,1,2,6,2.06,3,2,2
60411,1,2,2,2,2,2,1,2,2,4,0.89,1,2,1
60412,1,1,2,2,2,2,2,2,2,77,,7,2,99
60413,1,2,2,2,2,2,2,2,2,5,1.09,1,1,
60414,1,2,2,2,2,2,2,2,2,5,1.65,2,,
60415,1,2,2,2,2,2,2,2,2,3,0.44,1,2,1
60416,1,2,2,2,2,2,2,2,2,4,0.76,1,2,1
60417,1,2,2,2,2,2,2,2,2,8,1.37,2,2,4
60418,1,2,2,2,2,2,2,2,1,6,2.77,3,2,2
60419,1,2,2,2,2,2,1,2,1,5,0.98,1,2,1
60420,2,2,2,2,2,2,2,2,2,1,0,1,1,
60421,2,2,1,2,1,2,2,1,2,2,0.66,1,2,1
60422,1,2,2,2,2,2,2,1,2,,,,,
60423,1,2,2,2,2,2,2,2,1,3,0.54,1,2,1
60424,2,2,2,2,2,2,2,2,1,3,0.65,1,2,1
60425,2,2,1,2,2,2,2,1,2,4,1.6,2,,
60426,2,2,1,2,2,2,2,1,2,2,0.62,1,1,
60427,1,2,2,2,2,2,2,2,2,4,0.98,1,,
60428,1,2,2,2,2,2,2,2,1,3,0.66,1,2,1
60429,1,2,2,2,2,2,2,2,2,12,5,3,,
60430,1,2,2,2,2,2,2,2,2,10,3.05,3,,
60431,1,2,2,2,2,2,2,2,2,10,2.99,3,,
60432,2,2,1,2,1,2,2,1,2,9,2.72,3,,
60433,1,2,2,2,2,2,2,2,2,3,0.65,1,,
60434,2,2,2,2,1,2,2,2,2,,,,,
60435,1,2,2,2,2,2,2,2,2,4,0.82,1,2,1
60436,1,2,2,2,2,2,2,2,2,5,0.93,1,2,1
60437,2,2,1,1,2,2,2,2,2,3,0.72,1,2,1
60438,1,2,2,2,2,2,2,2,2,4,0.7,1,2,1
60439,1,1,2,2,2,2,1,2,1,3,0.99,1,2,1
60440,1,1,2,2,2,2,2,1,2,11,4.35,3,,
60441,1,2,2,2,2,2,2,2,2,7,1.63,2,,
60442,1,2,2,2,2,2,2,2,1,8,3.46,3,,
60443,1,2,2,2,2,2,2,2,2,2,0.39,1,2,1
60444,1,2,1,2,2,1,2,2,2,8,2.62,3,,
60445,1,2,2,2,2,2,2,2,2,6,1.3,1,2,1
